Country/Code,Country/DisplayName/EN,Country/DisplayName/TH,Country/DisplayName/ZH,Province/Code,Province/DisplayName/EN,Province/DisplayName/TH,Province/DisplayName/ZH,District/Code,District/DisplayName/EN,District/DisplayName/TH,District/DisplayName/ZH,Subdistrict/Code,Subdistrict/DisplayName/EN,Subdistrict/DisplayName/TH,Subdistrict/DisplayName/ZH,PostalCode/Code,PostalCode/DisplayName/EN,PostalCode/DisplayName/TH,PostalCode/DisplayName/ZH
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1101,Mueang Samut Prakan,เมืองสมุทรปราการ,,TH-110117,Phraek Sa Mai,แพรกษาใหม่,,10280,10280,10280,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1105,Phra Samut Chedi,พระสมุทรเจดีย์,,TH-110501,Na Kluea,นาเกลือ,,10290,10290,10290,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1105,Phra Samut Chedi,พระสมุทรเจดีย์,,TH-110502,Ban Khlong Suan,บ้านคลองสวน,,10290,10290,10290,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1105,Phra Samut Chedi,พระสมุทรเจดีย์,,TH-110503,Laem Fa Pha,แหลมฟ้าผ่า,,10290,10290,10290,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1105,Phra Samut Chedi,พระสมุทรเจดีย์,,TH-110504,Pak Khlong Bang Pla Kot,ปากคลองบางปลากด,,10290,10290,10290,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1105,Phra Samut Chedi,พระสมุทรเจดีย์,,TH-110505,Nai Khlong Bang Pla Kot,ในคลองบางปลากด,,10290,10290,10290,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1002,Dusit,ดุสิต,,TH-100201,Dusit,ดุสิต,,10300,10300,10300,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1002,Dusit,ดุสิต,,TH-100202,Wachira Phayaban,วชิรพยาบาล,,10300,10300,10300,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1002,Dusit,ดุสิต,,TH-100203,Suan Chit Lada,สวนจิตรลดา,,10300,10300,10300,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1002,Dusit,ดุสิต,,TH-100204,Si Yaek Maha Nak,สี่แยกมหานาค,,10300,10300,10300,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1002,Dusit,ดุสิต,,TH-100206,Thanon Nakhon Chai Si,ถนนนครไชยศรี,,10300,10300,10300,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1002,Dusit,ดุสิต,,TH-100203,Suan Chit Lada,สวนจิตรลดา,,10303,10303,10303,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1017,Huai Khwang,ห้วยขวาง,,TH-101701,Huai Khwang,ห้วยขวาง,,10310,10310,10310,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1017,Huai Khwang,ห้วยขวาง,,TH-101702,Bang Kapi,บางกะปิ,,10310,10310,10310,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1017,Huai Khwang,ห้วยขวาง,,TH-101704,Samsen Nok,สามเสนนอก,,10310,10310,10310,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1045,Wang Thong Lang,วังทองหลาง,,TH-104501,Wang Thonglang,วังทองหลาง,,10310,10310,10310,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1045,Wang Thong Lang,วังทองหลาง,,TH-104502,Saphansong,สะพานสอง,,10310,10310,10310,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1045,Wang Thong Lang,วังทองหลาง,,TH-104503,Chao Khun Sing,คลองเจ้าคุณสิงห์,,10310,10310,10310,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1045,Wang Thong Lang,วังทองหลาง,,TH-104504,Phlapphla,พลับพลา,,10310,10310,10310,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1007,Pathum Wan,ปทุมวัน,,TH-100701,Rong Muang,รองเมือง,,10330,10330,10330,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1007,Pathum Wan,ปทุมวัน,,TH-100702,Wang Mai,วังใหม่,,10330,10330,10330,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1007,Pathum Wan,ปทุมวัน,,TH-100703,Pathum Wan,ปทุมวัน,,10330,10330,10330,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1007,Pathum Wan,ปทุมวัน,,TH-100704,Lumpini,ลุมพินี,,10330,10330,10330,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1014,Phaya Thai,พญาไท,,TH-101401,Samsen Nai,สามเสนใน,,10400,10400,10400,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1014,Phaya Thai,พญาไท,,TH-101402,Phaya Thai,พญาไท,,10400,10400,10400,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1026,Din Daeng,ดินแดง,,TH-102601,Din Daeng,ดินแดง,,10400,10400,10400,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1026,Din Daeng,ดินแดง,,TH-102602,Ratchadaphisek,รัชดาภิเษก ,,10400,10400,10400,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1037,Rat Thewi,ราชเทวี,,TH-103701,Thung Phaya Thai,ทุ่งพญาไท,,10400,10400,10400,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1037,Rat Thewi,ราชเทวี,,TH-103702,Thanon Phaya Thai,ถนนพญาไท,,10400,10400,10400,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1037,Rat Thewi,ราชเทวี,,TH-103703,Thanon Phetchaburi,ถนนเพชรบุรี,,10400,10400,10400,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1037,Rat Thewi,ราชเทวี,,TH-103704,Makkasan,มักกะสัน,,10400,10400,10400,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1004,Bang Rak,บางรัก,,TH-100401,Maha Phruttharam,มหาพฤฒาราม,,10500,10500,10500,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1004,Bang Rak,บางรัก,,TH-100402,Si Lom,สีลม,,10500,10500,10500,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1004,Bang Rak,บางรัก,,TH-100403,Suriya Wong,สุริยวงศ์,,10500,10500,10500,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1004,Bang Rak,บางรัก,,TH-100404,Bang Rak,บางรัก,,10500,10500,10500,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1004,Bang Rak,บางรัก,,TH-100405,Si Phraya,สี่พระยา,,10500,10500,10500,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1004,Bang Rak,บางรัก,,TH-100404,Bang Rak,บางรัก,,10501,10501,10501,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1010,Min Buri,มีนบุรี,,TH-101001,Min Buri,มีนบุรี,,10510,10510,10510,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1010,Min Buri,มีนบุรี,,TH-101002,Saen Saep,แสนแสบ,,10510,10510,10510,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1046,Khlong Sam Wa,คลองสามวา,,TH-104601,Sam Wa Tawan Tok,สามวาตะวันตก,,10510,10510,10510,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1046,Khlong Sam Wa,คลองสามวา,,TH-104602,Sam Wa Tawan Ok,สามวาตะวันออก,,10510,10510,10510,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1046,Khlong Sam Wa,คลองสามวา,,TH-104603,Bang Chan,บางชัน,,10510,10510,10510,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1046,Khlong Sam Wa,คลองสามวา,,TH-104604,Sai Kong Din,ทรายกองดิน,,10510,10510,10510,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1046,Khlong Sam Wa,คลองสามวา,,TH-104605,Sai Kong Din Tai,ทรายกองดินใต้,,10510,10510,10510,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1011,Lat Krabang,ลาดกระบัง,,TH-101101,Lat Krabang,ลาดกระบัง,,10520,10520,10520,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1011,Lat Krabang,ลาดกระบัง,,TH-101102,Khlong Song Ton Nun,คลองสองต้นนุ่น,,10520,10520,10520,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1011,Lat Krabang,ลาดกระบัง,,TH-101103,Khlong Sam Prawet,คลองสามประเวศ,,10520,10520,10520,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1011,Lat Krabang,ลาดกระบัง,,TH-101104,Lam Pla Thew,ลำปลาทิว,,10520,10520,10520,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1011,Lat Krabang,ลาดกระบัง,,TH-101105,Thap Yao,ทับยาว,,10520,10520,10520,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1011,Lat Krabang,ลาดกระบัง,,TH-101106,Khum Thong,ขุมทอง,,10520,10520,10520,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1003,Nong Chok,หนองจอก,,TH-100301,Krathum Rai,กระทุ่มราย,,10530,10530,10530,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1003,Nong Chok,หนองจอก,,TH-100302,Nong Chok,หนองจอก,,10530,10530,10530,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1003,Nong Chok,หนองจอก,,TH-100303,Khlong Sip,คลองสิบ,,10530,10530,10530,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1003,Nong Chok,หนองจอก,,TH-100304,Khlong Sip Song,คลองสิบสอง,,10530,10530,10530,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1003,Nong Chok,หนองจอก,,TH-100305,Khok Faet,โคกแฝด,,10530,10530,10530,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1003,Nong Chok,หนองจอก,,TH-100306,Khu Fang Nuea,คู้ฝั่งเหนือ,,10530,10530,10530,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1003,Nong Chok,หนองจอก,,TH-100307,Lam Phakch,ลำผักชี,,10530,10530,10530,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1003,Nong Chok,หนองจอก,,TH-100308,Lam Toi Ting,ลำต้อยติ่ง,,10530,10530,10530,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1103,Bang Phli,บางพลี,,TH-110301,Bang Phli Yai,บางพลีใหญ่,,10540,10540,10540,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1103,Bang Phli,บางพลี,,TH-110302,Bang kaeo,บางแก้ว,,10540,10540,10540,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1103,Bang Phli,บางพลี,,TH-110303,Bang Pla,บางปลา,,10540,10540,10540,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1103,Bang Phli,บางพลี,,TH-110304,Bang Chalong,บางโฉลง,,10540,10540,10540,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1103,Bang Phli,บางพลี,,TH-110308,Racha Thewa,ราชาเทวะ,,10540,10540,10540,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1103,Bang Phli,บางพลี,,TH-110309,Nong Prue,หนองปรือ,,10540,10540,10540,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1106,Bang Sao Thong,บางเสาธง,,TH-110601,Bang Sao Thong,บางเสาธง,,10540,10540,10540,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1106,Bang Sao Thong,บางเสาธง,,TH-110602,Sisa Chorakhe Noi,ศีรษะจรเข้น้อย,,10540,10540,10540,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1106,Bang Sao Thong,บางเสาธง,,TH-110603,Sisa Chorakhe Yai,ศีรษะจรเข้ใหญ่,,10540,10540,10540,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1103,Bang Phli,บางพลี,,TH-110309,Nong Prue,หนองปรือ,,10543,10543,10543,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1102,Bang Bo,บางบ่อ,,TH-110205,Khong Dan,คลองด่าน,,10550,10550,10550,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1102,Bang Bo,บางบ่อ,,TH-110201,Bang Bo,บางบ่อ,,10560,10560,10560,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1102,Bang Bo,บางบ่อ,,TH-110202,Ban Rakat,บ้านระกาศ,,10560,10560,10560,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1102,Bang Bo,บางบ่อ,,TH-110203,Bang Phli Noi,บางพลีน้อย,,10560,10560,10560,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1102,Bang Bo,บางบ่อ,,TH-110204,Bang Phriang,บางเพรียง,,10560,10560,10560,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1102,Bang Bo,บางบ่อ,,TH-110206,Khlong Suan,คลองสวน,,10560,10560,10560,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1102,Bang Bo,บางบ่อ,,TH-110207,Preng,เปร็ง,,10560,10560,10560,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1102,Bang Bo,บางบ่อ,,TH-110208,Khlong Niyom Yattra,คลองนิยมยาตรา,,10560,10560,10560,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1106,Bang Sao Thong,บางเสาธง,,TH-110601,Bang Sao Thong,บางเสาธง,,10570,10570,10570,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1106,Bang Sao Thong,บางเสาธง,,TH-110602,Sisa Chorakhe Noi,ศีรษะจรเข้น้อย,,10570,10570,10570,
THA,Thailand,ไทย,,TH-11,Samut Prakarn,สมุทรปราการ,,TH-1106,Bang Sao Thong,บางเสาธง,,TH-110603,Sisa Chorakhe Yai,ศีรษะจรเข้ใหญ่,,10570,10570,10570,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1015,Thon Buri,ธนบุรี,,TH-101501,Wat Kanlaya,วัดกัลยาณ์,,10600,10600,10600,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1015,Thon Buri,ธนบุรี,,TH-101502,Hiranruchi,หิรัญรูจี,,10600,10600,10600,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1015,Thon Buri,ธนบุรี,,TH-101503,Bang Yi Ruea,บางยี่เรือ,,10600,10600,10600,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1015,Thon Buri,ธนบุรี,,TH-101504,Bukkhalo,บุคคโล,,10600,10600,10600,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1015,Thon Buri,ธนบุรี,,TH-101505,Talat Phlu,ตลาดพลู,,10600,10600,10600,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1015,Thon Buri,ธนบุรี,,TH-101506,Dao Khanong,ดาวคะนอง,,10600,10600,10600,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1015,Thon Buri,ธนบุรี,,TH-101507,Samre,สำเหร่,,10600,10600,10600,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1016,Bangkok Yai,บางกอกใหญ่,,TH-101601,Wat Arun,วัดอรุณ,,10600,10600,10600,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1016,Bangkok Yai,บางกอกใหญ่,,TH-101602,Wat Tha Phra,วัดท่าพระ,,10600,10600,10600,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1018,Khlong San,คลองสาน,,TH-101801,Somdet Chao Phraya,สมเด็จเจ้าพระยา,,10600,10600,10600,
THA,Thailand,ไทย,,TH-10,Bangkok,กรุงเทพมหานคร,,TH-1018,Khlong San,คลองสาน,,TH-101802,Khlong San,คลองสาน,,10600,10600,10600,
